ENTITIES,GROUPS,FAMILY,CROSS SECTION mm,Fixation,SPOOL TYPE,RM,LME PROJECTS,MATCH,Month,Month Name,QTY_Km,RC_Needs_Kg,CC_Needs_Kg,ES_mm,AV_INDEX,TOTAL_AMOUNT,LME_SALES_avg,BASIC_LME_avg,UNIT_PRICE_avg,AV_avg
COFICAB Kenitra,APTIV,FLRY-B    ,100,M-1,PRODUCED,PVC2005,LME Cash M-1 + 332€ APTIV,110FLRY-B    0100,1,Jan,735.258,6161.96385083172,6470.2704,735.2579999999999,9712.75818,77081.795909136,10.41209,10.08009,104.83639199999999,13.21
COFICAB Kenitra,APTIV,FLRY-B    ,100,M-1,PRODUCED,PVC2005,LME Cash M-1 + 332€ APTIV,38FLRY-B    0100,1,Jan,447.80899999999997,3752.9450479656143,3940.7192000000005,447.80899999999997,5915.556890000001,46946.679865128,10.41209,10.08009,104.83639199999999,13.21
COFICAB Kenitra,APTIV,FLRY-B    ,100,M-1,PURCHASED,PVC2005,LME Cash M-1 + 332€ APTIV,110FLRY-B    0100,1,Jan,11.61,97.29972378152468,102.168,11.610000000000001,153.36810000000003,1217.15051112,10.41209,10.08009,104.83639199999999,13.21
COFICAB Kenitra,APTIV,FLRY-B    ,150,M-1,PRODUCED,PVC2005,LME Cash M-1 + 332€ APTIV,110FLRY-B    0150,1,Jan,243.984,2980.806348220722,3122.9952000000003,365.976,4225.80288,36742.709971968,10.41209,10.080090000000002,150.594752,17.32
COFICAB Kenitra,APTIV,FLRY-B    ,150,M-1,PRODUCED,PVC2005,LME Cash M-1 + 332€ APTIV,38FLRY-B    0150,1,Jan,737.52,9010.444528902497,9440.256000000001,1106.28,12773.8464,111066.64149503999,10.41209,10.08009,150.594752,17.32
COFICAB Kenitra,APTIV,FLRY-B    ,200,M-1,PRODUCED,PVC2005,LME Cash M-1 + 332€ APTIV,38FLRY-B    0200,1,Jan,8.803,144.54063665094057,166.02458000000001,17.606,176.50015000000002,1905.1630191722,10.41209,10.08009,216.4220174,20.05
COFICAB Kenitra,APTIV,FLRY-B    ,250,M-1,PRODUCED,PVC2005,LME Cash M-1 + 332€ APTIV,110FLRY-B    0250,1,Jan,547.969,11152.603410785716,11890.9273,1369.9225,13200.57321,137009.97844105697,10.41209,10.08009,250.03235299999997,24.09
COFICAB Kenitra,APTIV,FLRY-B    ,250,M-1,PRODUCED,PVC2005,LME Cash M-1 + 332€ APTIV,38FLRY-B    0250,1,Jan,1096.224,22311.02767015134,23788.0608,2740.56,26408.03616,274091.46613507194,10.41209,10.08009,250.032353,24.09
COFICAB Kenitra,APTIV,FLRY-B    ,250,M-1,PURCHASED,PVC2005,LME Cash M-1 + 332€ APTIV,38FLRY-B    0250,1,Jan,3.0,61.057852236818405,65.1,7.5,72.27,750.097059,10.41209,10.08009,250.03235299999997,24.09
COFICAB Kenitra,APTIV,FLRY-B    ,400,M-1,PRODUCED,PVC2010,LME Cash M-1 + 332€ APTIV,110FLRY-B    0400,1,Jan,111.534,3673.9100091458768,3903.69,446.136,4688.88936,45334.4609721,10.41209,10.08009,406.46315,42.04
COFICAB Kenitra,APTIV,FLRY-B    ,400,M-1,PRODUCED,PVC2010,LME Cash M-1 + 332€ APTIV,38FLRY-B    0400,1,Jan,158.65800000000002,5226.166139751704,5553.03,634.6320000000001,6669.98232,64488.630452699996,10.41209,10.08009,406.46315,42.04
COFICAB Kenitra,APTIV,FLRY-B    ,400,M-1,PURCHASED,PVC2010,LME Cash M-1 + 332€ APTIV,110FLRY-B    0400,1,Jan,1.353,44.567577979579056,47.355,5.412000000000001,56.88012,549.94464195,10.41209,10.08009,406.46315,42.04
COFICAB Kenitra,APTIV,FLRY-B    ,600,M-1,PRODUCED,PVC2010,LME Cash M-1 + 332€ APTIV,110FLRY-B    0600,1,Jan,65.902,3256.928413481859,3459.855,395.412,3963.34628,39987.66792695,10.41209,10.08009,606.774725,60.14
COFICAB Kenitra,APTIV,FLRY-B    ,600,M-1,PRODUCED,PVC2010,LME Cash M-1 + 332€ APTIV,38FLRY-B    0600,1,Jan,45.464,2246.866459144476,2386.86,272.784,2734.20496,27586.4060974,10.41209,10.08009,606.774725,60.14000000000001
COFICAB Kenitra,APTIV,FLRY-B    ,600,M-1,PURCHASED,PVC2010,LME Cash M-1 + 332€ APTIV,38FLRY-B    0600,1,Jan,0.7,34.59454780488151,36.75,4.2,42.098,424.7423075,10.41209,10.08009,606.774725,60.14
COFICAB Kenitra,APTIV,FLYW      ,1600,M-1,PRODUCED,PVC2010,LME Cash M-1 + 332€ APTIV,110FLYW      1600,1,Jan,0.95,126.32990011502679,143.26,15.2,206.1975,1697.8335134,10.41209,10.08009,1787.193172,217.05
COFICAB Kenitra,APTIV,IRT2      ,35,M-1,PRODUCED,PVC2035T,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0035,1,Jan,9254.176,25931.968978241308,27762.528000000002,3238.9616,68758.52768,357148.17266144,10.38773,10.05573,38.59319,7.43
COFICAB Kenitra,APTIV,IRT2      ,50,M-1,PRODUCED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0050,1,Jan,14395.061,60862.49968301323,62618.515349999994,7197.5305,131714.80815,782179.0386066553,10.38773,10.05573,54.33662549999999,9.15
COFICAB Kenitra,APTIV,IRT2      ,75,M-1,PRODUCED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0075,1,Jan,2341.515,14820.557378972957,15219.8475,1756.13625,29386.01325,187485.679721175,10.38773,10.05573,80.070245,12.55
COFICAB Kenitra,APTIV,IRT2      ,75,M-1,PURCHASED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0075,1,Jan,1601.33,10135.575961576485,10408.645,1200.9975,20096.6915,128218.88542585,10.38773,10.055729999999999,80.070245,12.55
COFICAB Kenitra,APTIV,IRT2      ,100,M-1,PRODUCED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0100,1,Jan,253.668,2023.642482582,2080.0775999999996,253.668,3741.603,25348.887487848,10.38773,10.05573,99.92938600000001,14.75
COFICAB Kenitra,APTIV,IRT2      ,100,M-1,PURCHASED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0100,1,Jan,122.50800000000001,977.3104737537082,1004.5655999999999,122.50800000000001,1806.9930000000002,12242.149220087998,10.38773,10.05573,99.929386,14.75
COFICAB Kenitra,APTIV,IRT2      ,150,M-1,PRODUCED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0150,1,Jan,923.181,11320.16381843888,12001.353,1384.7715,16321.84008,140988.65467869,10.38773,10.05573,152.72049,17.68
COFICAB Kenitra,APTIV,IRT2      ,150,M-1,PURCHASED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0150,1,Jan,496.839,6092.303536781362,6458.907,745.2585,8784.113519999999,75877.49553111,10.38773,10.05573,152.72049,17.68
COFICAB Kenitra,APTIV,IRT2      ,200,M-1,PRODUCED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0200,1,Jan,737.036,11416.477466045193,12161.094,1474.0720000000001,16988.6798,143314.84077662,10.38773,10.05573,194.447545,23.05
COFICAB Kenitra,APTIV,IRT2      ,200,M-1,PURCHASED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0200,1,Jan,296.682,4595.5195778513125,4895.253,593.364,6838.520100000001,57689.08654569,10.38773,10.05573,194.44754500000002,23.050000000000004
COFICAB Kenitra,APTIV,IRT2      ,250,M-1,PRODUCED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0250,1,Jan,167.965,3427.5754694851635,3695.23,419.9125,5042.3093,43427.3608279,10.38773,10.05573,258.55006,30.020000000000003
COFICAB Kenitra,APTIV,IRT2      ,250,M-1,PURCHASED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0250,1,Jan,65.841,1343.5834637357343,1448.502,164.6025,1976.54682,17023.19450046,10.38773,10.05573,258.55006,30.019999999999996
COFICAB Kenitra,APTIV,IRT2      ,300,M-1,PRODUCED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0300,1,Jan,53.202,1360.52444642545,1383.252,159.606,2154.681,16523.52929796,10.38773,10.055729999999999,310.58098,40.5
COFICAB Kenitra,APTIV,IRT2      ,300,M-1,PURCHASED,PVC2005,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0300,1,Jan,22.113,565.4914680614634,574.938,66.339,895.5765,6867.87721074,10.38773,10.05573,310.58098,40.5
COFICAB Kenitra,APTIV,IRT2      ,400,M-1,PRODUCED,PVC2010,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0400,1,Jan,230.678,7211.816010731334,7750.7808,922.712,11250.166060000001,91763.18429958401,10.38773,10.05573,397.797728,48.77
COFICAB Kenitra,APTIV,IRT2      ,400,M-1,PURCHASED,PVC2010,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0400,1,Jan,119.674,3741.4355476823175,4021.0464,478.696,5836.500980000001,47606.045300672005,10.38773,10.05573,397.797728,48.77
COFICAB Kenitra,APTIV,IRT2      ,600,M-1,PRODUCED,PVC2010,LME Forward 3M(M-1) + 332€ APTIV,85IRT2      0600,1,Jan,1.152,56.932741530319284,59.903999999999996,6.911999999999999,87.71328,709.97985792,10.38773,10.05573,616.30196,76.14
COFICAB Kenitra,CABIND,A41K      ,75,M-1,PURCHASED,COFPEXT4-S,LME CASH M-1,22A41K      0075,1,Jan,1.776,22.610256,25.5744,1.3319999999999999,763.2537599999999,1021.0680076800002,10.08095,10.08095,574.92568,429.76
COFICAB Kenitra,CABIND,F3        ,1000,M-1,PRODUCED,PPH312017,LME CASH M-1,22F3        1000,1,Jan,12.4,1054.216641650806,1190.4,124.0,2457.1839999999997,14457.54688,10.08095,10.08095,1165.9312,198.16
COFICAB Kenitra,CABIND,F3        ,1600,M-1,PRODUCED,PPH312017,LME CASH M-1,22F3        1600,1,Jan,8.75,1163.56486948051,1347.5,140.0,2634.275,16218.355125,10.08095,10.08095,1853.5263,301.06
COFICAB Kenitra,CABIND,F4 2X-B   ,50,M-1,PURCHASED,COFPEXT4-S,LME CASH M-1,22F4 2X-B   0050,1,Jan,272.15999999999997,1148.4598498274668,1306.368,136.07999999999998,5750.04435,18838.873392383997,10.0219972,10.0219972,69.23358656,21.128
COFICAB Kenitra,CABIND,F4 2X-B   ,75,M-1,PURCHASED,COFPEXT4-S,LME CASH M-1,22F4 2X-B   0075,1,Jan,47.639,300.54190865921686,343.0008,35.72925,1251.00014,4708.774054760001,10.08095,10.08095,98.84284000000001,26.26
COFICAB Kenitra,CABIND,F4 2X-B   ,100,M-1,PURCHASED,COFPEXT4-S,LME CASH M-1,22F4 2X-B   0100,1,Jan,14.004999999999999,117.37145836005624,134.44799999999998,14.004999999999999,471.82845,1827.1920155999999,10.08095,10.08095,130.46712,33.69
COFICAB Kenitra,CABIND,F4 2X-B   ,150,M-1,PURCHASED,COFPEXT4-S,LME CASH M-1,22F4 2X-B   0150,1,Jan,66.304,810.0505939423354,954.7776,99.456,2965.11488,12590.18012672,10.08095,10.08095,189.88568,44.71999999999999
COFICAB Kenitra,CABIND,F4 2X-B   ,400,M-1,PURCHASED,COFPEXT4-M,LME CASH M-1,22F4 2X-B   0400,1,Jan,1.5,49.40973168467745,57.599999999999994,6.0,185.57999999999998,766.24272,10.08095,10.08095,510.82848,123.72
COFICAB Kenitra,CABIND,F4 2X-B   ,600,M-1,PURCHASED,COFPEXT4-M,LME CASH M-1,22F4 2X-B   0600,1,Jan,30.474,1506.0489282942274,1755.3024,182.844,5070.8736,22765.98932928,10.08095,10.08095,747.06272,166.4
COFICAB Kenitra,CABIND,F42X      ,75,M-1,PURCHASED,COFPEXT4-S,LME CASH M-1,22F42X      0075,1,Jan,8.6,54.25513580195355,61.92,6.45,225.836,850.0484240000001,10.08095,10.08095,98.84284000000001,26.26
COFICAB Kenitra,CABIND,F6A       ,100,M-1,PURCHASED,COFFEP6J,LME CASH M-1,22F6A       0100,1,Jan,20.740000000000002,176.36155367967604,199.10399999999998,20.740000000000002,2912.5182,4919.6756688000005,10.08095,10.08095,237.20712,140.43
COFICAB Kenitra,CABIND,FC2-A     ,50,M-1,PRODUCED,PVC2035T,LME CASH M-1,22FC2-A     0050,1,Jan,604.851,2557.3176658140064,2673.44142,302.4255,6344.88699,33295.716272949,10.08095,10.08095,55.047799,10.49
COFICAB Kenitra,CABIND,FC2-A     ,75,M-1,PRODUCED,PVC2005,LME CASH M-1,22FC2-A     0075,1,Jan,98.68,624.5924549520508,690.76,74.00999999999999,1235.4736,8198.990622,10.08095,10.08095,83.08664999999999,12.52
COFICAB Kenitra,CABIND,FC2-A     ,100,M-1,PRODUCED,PVC2005,LME CASH M-1,22FC2-A     0100,1,Jan,21.514,180.99167077306495,195.13198,21.514,311.953,2279.0687337810004,10.08095,10.08095,105.9342165,14.5
COFICAB Kenitra,CABIND,FC2-A     ,150,M-1,PRODUCED,PVC2005,LME CASH M-1,22FC2-A     0150,1,Jan,58.438,716.5742505770063,795.34118,87.657,1085.77804,9103.572708520998,10.08095,10.08095,155.78172949999998,18.58
COFICAB Kenitra,CABIND,FC2-A     ,200,M-1,PRODUCED,PVC2005,LME CASH M-1,22FC2-A     0200,1,Jan,12.536,206.24584543678932,215.74456,25.072000000000003,328.06712000000005,2502.9772421320004,10.08095,10.08095,199.66314950000003,26.17
COFICAB Kenitra,CABIND,FC3-A     ,50,M-1,PRODUCED,PPH31203,LME CASH M-1,22FC3-A     0050,1,Jan,255.743,1081.2846334192577,1176.4178,127.8715,3097.04773,14956.456750909998,10.08095,10.08095,58.482369999999996,12.11
COFICAB Kenitra,CABIND,FC3-A     ,75,M-1,PRODUCED,PPH31203,LME CASH M-1,22FC3-A     0075,1,Jan,112.965,715.0089853431133,802.0514999999999,84.72375,1715.93835,9801.379418924998,10.08095,10.08095,86.76474499999999,15.19
COFICAB Kenitra,CABIND,FC3-A     ,100,M-1,PRODUCED,PPH31202,LME CASH M-1,22FC3-A     0100,1,Jan,15.254,128.32792349039383,129.659,15.254,331.62195999999994,1638.70785605,10.08095,10.08095,107.42807499999999,21.74
COFICAB Kenitra,CABIND,FC3-A     ,150,M-1,PRODUCED,PPH31202,LME CASH M-1,22FC3-A     0150,1,Jan,17.109,209.79275220099936,236.10420000000002,25.6635,439.18803,2819.34266499,10.08095,10.08095,164.78710999999998,25.67
COFICAB Kenitra,CABIND,FCF2      ,1000,M-1,PRODUCED,PVC2010,LME CASH M-1,22FCF2      1000,1,Jan,26.417,2245.8156186688147,2536.032,264.17,5344.42327,30910.035060399994,10.08095,10.08095,1170.0811999999999,202.31
COFICAB Kenitra,CABIND,FCF2      ,1600,M-1,PRODUCED,PVC2010,LME CASH M-1,22FCF2      1600,1,Jan,2.96,398.61888770582084,454.65599999999995,47.36,984.0519999999999,5567.4164032,10.08095,10.08095,1880.88392,332.45
COFICAB Kenitra,CABIND,FCF3      ,800,M-1,PRODUCED,PPH312017,LME CASH M-1,22FCF3      0800,1,Jan,72.911,4747.317554319062,5599.5648,583.288,12117.07909,68566.01186056,10.08095,10.08095,940.40696,166.19
COFICAB Kenitra,CABIND,FCF3      ,1000,M-1,PRODUCED,PPH312017,LME CASH M-1,22FCF3      1000,1,Jan,116.198,9878.46020585528,11155.008,1161.98,31229.37448,143682.45237759998,10.08095,10.08095,1236.5312,268.76
COFICAB Kenitra,CABIND,FCF3      ,1600,M-1,PRODUCED,PPH312017,LME CASH M-1,22FCF3      1600,1,Jan,1.0,134.6685431438584,153.6,16.0,368.42,1916.85392,10.08095,10.08095,1916.85392,368.42
COFICAB Kenitra,CABIND,FF3       ,35,M-1,PRODUCED,PPH31203,LME CASH M-1,22FF3       0035,1,Jan,62.286,187.69694895039223,196.2009,21.8001,966.67872,2944.570182855,10.08095,10.08095,47.274992499999996,15.52
COFICAB Kenitra,CABIND,FF3       ,50,M-1,PRODUCED,PPH31203,LME CASH M-1,22FF3       0050,1,Jan,20.0,84.5597767998916,92.0,10.0,341.8,1269.2473999999997,10.08095,10.08095,63.46236999999999,17.09
COFICAB Kenitra,CABIND,FF3       ,75,M-1,PRODUCED,PPH31203,LME CASH M-1,22FF3       0075,1,Jan,8.003,50.65553821668266,56.8213,6.00225,163.82141,736.6340942349999,10.08095,10.08095,92.04474499999999,20.47
COFICAB Kenitra,CABIND,FF3       ,100,M-1,PRODUCED,PPH31202,LME CASH M-1,22FF3       0100,1,Jan,47.966,403.503049847697,435.05162,47.966,1368.94964,5754.683268639001,10.08095,10.08095,119.97421650000001,28.54
COFICAB Kenitra,CABIND,FF3       ,250,M-1,PRODUCED,PPH31202,LME CASH M-1,22FF3       0250,1,Jan,15.072,306.73463428045204,346.656,37.68,767.01408,4261.6358832,10.08095,10.08095,282.75185,50.89000000000001
COFICAB Kenitra,CABIND,FLR6YA    ,100,M-1,PURCHASED,COFFEP6J,LME CASH M-1,22FLR6YA    0100,1,Jan,6.970000000000001,59.26904672841572,66.912,6.970000000000001,978.7971,1653.3336264,10.08095,10.08095,237.20712,140.43
COFICAB Kenitra,CABIND,HI4X      ,7000,M-1,PURCHASED,COFT4F-L,LME CASH M-1,22HI4X      7000,1,Jan,0.742,451.74939911115536,555.758,51.94,3013.0023,8615.5709101,10.08095,10.08095,11611.28155,4060.65
COFICAB Kenitra,CABIND,SF3       ,35,M-1,PRODUCED,PPH31203,LME CASH M-1,22SF3       0035,1,Jan,265.922,801.3555581278562,837.6543,93.0727,2784.20334,11228.554455585,10.08095,10.08095,42.2249925,10.47
COFICAB Kenitra,CABIND,SF3       ,50,M-1,PRODUCED,PPH31203,LME CASH M-1,22SF3       0050,1,Jan,1480.6490000000001,6248.037655008778,6810.9854,740.3245000000001,15961.396219999999,84622.59948813,10.08095,10.08095,57.15237,10.78
COFICAB Kenitra,CABIND,SF3       ,75,M-1,PRODUCED,PPH31203,LME CASH M-1,22SF3       0075,1,Jan,674.154,4253.0600955151385,4786.493399999999,505.6155,10575.57626,58801.81659572999,10.072852087912088,10.072852087912088,87.203074,15.685824175824175
COFICAB Kenitra,CABIND,SF3       ,100,M-1,PRODUCED,PPH31202,LME CASH M-1,22SF3       0100,1,Jan,341.031,2858.07253238046,2898.7635,341.031,7111.41266,36297.372902325,10.069253015873015,10.069253015873015,106.44182523809523,20.853174603174605
COFICAB Kenitra,CABIND,SF3       ,100,M-1,PURCHASED,PPH31202,LME CASH M-1,22SF3       0100,1,Jan,13.937,116.80157195031089,118.4645,13.937,290.72582,1484.9605212749998,10.08095,10.08095,106.548075,20.86
COFICAB Kenitra,CABIND,SF3       ,150,M-1,PRODUCED,PPH31202,LME CASH M-1,22SF3       0150,1,Jan,527.376,6443.068925418272,7277.7888,791.064,12899.616960000001,86266.64196336,10.08095,10.08095,163.57711,24.46
COFICAB Kenitra,CABIND,SF3       ,200,M-1,PRODUCED,PPH31202,LME CASH M-1,22SF3       0200,1,Jan,49.418,813.0241633506332,948.8256,98.836,1940.64486,11505.70829232,10.08095,10.08095,232.82424,39.27
COFICAB Kenitra,CABIND,SF3       ,250,M-1,PRODUCED,PPH31202,LME CASH M-1,22SF3       0250,1,Jan,232.994,4742.03774135509,5358.862,582.485,8194.39898,62216.818858900006,10.08095,10.08095,267.03185,35.17
COFICAB Kenitra,CABIND,SF3       ,400,M-1,PRODUCED,PPH312016,LME CASH M-1,22SF3       0400,1,Jan,236.939,7804.728277090527,8577.1918,947.7560000000001,13349.14326,99815.38493621,10.08095,10.08095,421.27039,56.34000000000001
COFICAB Kenitra,CABIND,SF3       ,600,M-1,PRODUCED,PPH312016,LME CASH M-1,22SF3       0600,1,Jan,155.393,7779.895311636664,8950.6368,932.3580000000001,14213.79771,104444.71975896001,10.08095,10.08095,672.1327200000001,91.47
COFICAB Kenitra,CABIND,SF3       ,5000,M-1,PRODUCED,PPH312017,LME CASH M-1,22SF3       5000,1,Jan,3.45,1459.8143647843901,1552.5,172.5,3535.1805000000004,19185.855375,10.08095,10.08095,5561.1175,1024.69
COFICAB Kenitra,CABIND,SYBF      ,300,M-1,PRODUCED,PVC2005,LME CASH M-1,22SYBF      0300,1,Jan,2.257,57.72077632282972,62.42862,6.771,90.23486,719.5746567890001,10.08095,10.08095,318.819077,39.98
COFICAB Kenitra,CABIND,SYBF      ,1000,M-1,PRODUCED,PVC2010,LME CASH M-1,22SYBF      1000,1,Jan,6.551,556.9494531818088,588.08327,65.51,925.7873199999999,6854.2253607064995,10.08095,10.08095,1046.2868815,141.32
COFICAB Kenitra,CABIND,SYBF      ,1600,M-1,PRODUCED,PVC2010,LME CASH M-1,22SYBF      1600,1,Jan,17.863999999999997,2375.534037531409,2536.688,285.82399999999996,3895.6024799999996,29467.827373599994,10.08095,10.08095,1649.5648999999999,218.07
COFICAB Kenitra,CABIND,YBF       ,35,M-1,PRODUCED,PVC2035T,LME CASH M-1,22YBF       0035,1,Jan,1563.859,4712.68680958428,4926.15585,547.35065,11838.41263,61498.74344605749,10.08095,10.08095,39.32499249999999,7.57
COFICAB Kenitra,CABIND,YBF       ,75,M-1,PRODUCED,PVC2005,LME CASH M-1,22YBF       0075,1,Jan,1442.095,9097.797681897466,10094.665,1081.57125,17117.66765,118881.48078175,10.08095,10.08095,82.43665,11.87
COFICAB Kenitra,CABIND,YBF       ,100,M-1,PRODUCED,PVC2005,LME CASH M-1,22YBF       0100,1,Jan,762.232,6388.024380485712,6913.44424,762.232,10259.642720000002,79953.728431228,10.08095,10.08095,104.8942165,13.46
COFICAB Kenitra,CABIND,YBF       ,150,M-1,PRODUCED,PVC2005,LME CASH M-1,22YBF       0150,1,Jan,569.463,6957.255088353405,7750.39143,854.1945,10153.52529,88284.83377625849,10.08095,10.08095,155.03172949999998,17.83
COFICAB Kenitra,CABIND,YBF       ,250,M-1,PRODUCED,PVC2005,LME CASH M-1,22YBF       0250,1,Jan,329.11899999999997,6698.433090109813,7464.41892,822.7975,9077.10202,84325.53593157399,10.08095,10.08095,256.215946,27.58
COFICAB Kenitra,CABIND,YBF       ,400,M-1,PRODUCED,PVC2010,LME CASH M-1,22YBF       0400,1,Jan,233.873,7703.734785527046,8267.41055,935.4920000000001,11038.805600000002,94382.1579840225,10.08095,10.08095,403.5615825,47.2
COFICAB Kenitra,CFCA,A05V2K    ,50,M-1,PRODUCED,PVC1100,,108A05V2K    0050,1,Jan,178.775,713.8207186137804,813.42625,89.3875,2985.5425,11625.33314585,10.62148,10.08095,65.027734,16.7
COFICAB Kenitra,CFCA,A05V2K    ,75,M-1,PRODUCED,PVC1100,,108A05V2K    0075,1,Jan,130.466,777.7237511465432,884.55948,97.8495,2491.9006,11887.231425630398,10.62148,10.08095,91.1136344,19.1
COFICAB Kenitra,CFCA,A05V2K    ,100,M-1,PRODUCED,PVC1100,,108A05V2K    0100,1,Jan,47.039,372.020753373297,423.351,47.039,1175.975,5672.58917948,10.62148,10.08095,120.59332,25.0
COFICAB Kenitra,CFCA,A07V2K    ,150,M-1,PRODUCED,PVC1100,,108A07V2K    0150,1,Jan,32.11,372.60244363003807,417.43,48.165,714.4475,5148.1718964,10.62148,10.08095,160.32924,22.25
COFICAB Kenitra,CFCA,A07V2K    ,250,M-1,PRODUCED,PVC1100,,108A07V2K    0250,1,Jan,11.86,228.63339490165916,259.4968,29.65,356.1558,3112.395871264,10.62148,10.08095,262.4279824,30.03
COFICAB Kenitra,CFCA,A07V2K    ,400,M-1,PRODUCED,PVC1100,,108A07V2K    0400,1,Jan,1.199,37.294521071686276,40.766000000000005,4.796,47.18065000000001,480.17590368000003,10.62148,10.08095,400.48032,39.35
COFICAB Kenitra,CFCA,A07V2K    ,600,M-1,PRODUCED,PVC1100,,108A07V2K    0600,1,Jan,3.6479999999999997,170.58373285079966,193.01567999999997,21.887999999999998,132.75072,2182.8629048064,10.62148,10.08095,598.3725068,36.39
COFICAB Kenitra,CFCA,A3 TBD    ,50,M-1,PRODUCED,PVC3035,,108A3 TBD    0050,1,Jan,191.257,807.0656433658577,908.47075,95.6285,1874.3186,11523.62250171,10.62148,10.08095,60.252030000000005,9.8
COFICAB Kenitra,CFCA,A3 TBD    ,75,M-1,PRODUCED,PVC3005,,108A3 TBD    0075,1,Jan,204.807,1292.0734416500816,1454.1297,153.60525,2478.1647,17923.174225955998,10.62148,10.08095,87.512508,12.1
COFICAB Kenitra,CFCA,A3 TBD    ,100,M-1,PRODUCED,PVC3005,,108A3 TBD    0100,1,Jan,121.057,1014.5402809491845,1150.0415,121.057,1767.4322,13982.574991419999,10.62148,10.08095,115.50406,14.599999999999998
COFICAB Kenitra,CFCA,A3 TBD    ,150,M-1,PRODUCED,PVC3005,,108A3 TBD    0150,1,Jan,30.366,370.98812040982375,419.0508,45.549,536.8708799999999,4987.810571184,10.62148,10.08095,164.256424,17.68
COFICAB Kenitra,CFCA,A3 TBD    ,200,M-1,PRODUCED,PVC3005,,108A3 TBD    0200,1,Jan,9.637,158.2344786328654,177.32079999999996,19.274,213.84503,2097.254360784,10.62148,10.08095,217.62523199999998,22.19
COFICAB Kenitra,CFCA,A3 TBD    ,250,M-1,PRODUCED,PVC3005,,108A3 TBD    0250,1,Jan,19.692,400.783742082476,437.1624,49.23,492.29999999999995,5135.611688352,10.62148,10.08095,260.796856,25.0
COFICAB Kenitra,CFCA,A3 TBD    ,300,M-1,PRODUCED,PVC3005,,108A3 TBD    0300,1,Jan,4.317,110.40345209820819,123.46620000000001,12.951,138.144,1449.5377739760002,10.62148,10.08095,335.774328,32.0
COFICAB Kenitra,CFCA,A3 TBD    ,400,M-1,PRODUCED,PVC3010,,108A3 TBD    0400,1,Jan,3.1740000000000004,104.55099224477749,116.1684,12.696000000000002,120.61200000000001,1354.492337232,10.62148,10.08095,426.746168,38.0
COFICAB Kenitra,CFCA,A3 TBD    ,500,M-1,PRODUCED,PVC3010,,108A3 TBD    0500,1,Jan,3.061,120.2947841630326,135.9084,15.305,146.928,1590.476352432,10.62148,10.08095,519.593712,48.0
COFICAB Kenitra,CFCA,A3 TBD    ,600,M-1,PRODUCED,PVC3010,,108A3 TBD    0600,1,Jan,2.323,114.80447792962822,129.6234,13.937999999999999,120.79599999999999,1497.5883506320001,10.62148,10.08095,644.678584,52.0
COFICAB Kenitra,CFCA,FLRY      ,5000,M-1,PRODUCED,PVC2011,,108FLRY      5000,1,Jan,0.5,212.73830766994053,231.5,25.0,245.0,2703.87262,10.62148,10.08095,5407.74524,490.0
COFICAB Kenitra,CFCA,FLRY-B    ,50,M-1,PRODUCED,PVC2035T,,108FLRY-B    0050,1,Jan,199.943,843.7187968623354,949.72925,99.9715,1595.5451400000002,11683.07537429,10.62148,10.08095,58.43203,7.98
COFICAB Kenitra,CFCA,FLRY-B    ,75,M-1,PRODUCED,PVC2005,,108FLRY-B    0075,1,Jan,94.727,597.6077033850761,672.5617,71.04525,984.2135300000001,8127.814175316,10.62148,10.08095,85.802508,10.389999999999999
COFICAB Kenitra,CFCA,FLRY-B    ,100,M-1,PRODUCED,PVC2005,,108FLRY-B    0100,1,Jan,230.91,1935.183395210324,2193.645,230.91,2932.557,26232.313494600003,10.62148,10.08095,113.60405999999999,12.699999999999998
COFICAB Kenitra,CFCA,FLRY-B    ,150,M-1,PRODUCED,PVC2005,,108FLRY-B    0150,1,Jan,210.297,2569.2448382343646,2902.0986000000003,315.4455,3272.22132,34096.803557928004,10.621479999999998,10.08095,162.136424,15.56
COFICAB Kenitra,CFCA,FLRY-B    ,200,M-1,PRODUCED,PVC2005,,108FLRY-B    0200,1,Jan,18.926,310.7549800358629,363.37919999999997,37.852,416.37199999999996,4275.9969052159995,10.62148,10.08095,225.932416,22.0
